,Unnamed: 0,p1,p2,GT,pred_score,pred_label
2906,2906,C:\xvecs\test\1\F02_B2_UW24_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-3.751588947672275,0
2907,2907,C:\xvecs\test\1\F02_B2_UW24_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.1285840544092025,0
2908,2908,C:\xvecs\test\3\M08_B2_UW95_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.330332314744368,0
2909,2909,C:\xvecs\test\3\M08_B2_UW95_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-5.929469085740106,0
2910,2910,C:\xvecs\test\3\M08_B2_UW95_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.136369400897614,0
2911,2911,C:\xvecs\test\3\M08_B2_UW95_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.4105208012599775,1
2912,2912,C:\xvecs\test\1\M07_B2_UW52_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-8.699368371106324,0
2913,2913,C:\xvecs\test\1\M07_B2_UW52_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.285870662066941,1
2914,2914,C:\xvecs\test\1\M07_B2_UW52_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-7.288739797343542,0
2915,2915,C:\xvecs\test\1\M07_B2_UW52_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-8.546677235671357,0
2916,2916,C:\xvecs\test\2\F04_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.932098160239242,0
2917,2917,C:\xvecs\test\2\F04_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-5.849216204909016,0
2918,2918,C:\xvecs\test\2\F04_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,1.9039873782099672,1
2919,2919,C:\xvecs\test\2\F04_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.0074360824584865,0
2920,2920,C:\xvecs\test\3\F05_B2_UW49_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-22.48837444042384,0
2921,2921,C:\xvecs\test\3\F05_B2_UW49_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-22.44972736699515,0
2922,2922,C:\xvecs\test\3\F05_B2_UW49_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-20.195417356835698,0
2923,2923,C:\xvecs\test\3\F05_B2_UW49_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,-2.883816201774348,0
2924,2924,C:\xvecs\test\0\M04_B2_UW24_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.669398567439883,1
2925,2925,C:\xvecs\test\0\M04_B2_UW24_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-8.004644582208794,0
2926,2926,C:\xvecs\test\0\M04_B2_UW24_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.2231810240093495,0
2927,2927,C:\xvecs\test\0\M04_B2_UW24_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-7.128956460432889,0
2928,2928,C:\xvecs\test\1\M07_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-10.64622647457378,0
2929,2929,C:\xvecs\test\1\M07_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,1.7828552889724598,1
2930,2930,C:\xvecs\test\1\M07_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-9.229338273112145,0
2931,2931,C:\xvecs\test\1\M07_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-11.421232401438616,0
2932,2932,C:\xvecs\test\2\M05_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-4.207269953769128,0
2933,2933,C:\xvecs\test\2\M05_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.68030693149656,0
2934,2934,C:\xvecs\test\2\M05_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.3592214672138745,1
2935,2935,C:\xvecs\test\2\M05_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.800683564706471,0
2936,2936,C:\xvecs\test\3\F05_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.773451937110627,0
2937,2937,C:\xvecs\test\3\F05_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.093464965998271,0
2938,2938,C:\xvecs\test\3\F05_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-3.161345243315999,0
2939,2939,C:\xvecs\test\3\F05_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.203337032876293,1
2940,2940,C:\xvecs\test\3\F05_B2_UW29_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-4.848359865554082,0
2941,2941,C:\xvecs\test\3\F05_B2_UW29_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-5.11015106557492,0
2942,2942,C:\xvecs\test\3\F05_B2_UW29_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-4.793957516196464,0
2943,2943,C:\xvecs\test\3\F05_B2_UW29_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.469485478396914,1
2944,2944,C:\xvecs\test\2\M05_B2_UW77_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.165442859502729,0
2945,2945,C:\xvecs\test\2\M05_B2_UW77_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-5.850423766010966,0
2946,2946,C:\xvecs\test\2\M05_B2_UW77_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.396104092299689,1
2947,2947,C:\xvecs\test\2\M05_B2_UW77_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-6.362581970305413,0
2948,2948,C:\xvecs\test\1\F02_B2_UW74_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.3407974016629183,0
2949,2949,C:\xvecs\test\1\F02_B2_UW74_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.0480090611841693,1
2950,2950,C:\xvecs\test\1\F02_B2_UW74_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.7684398546444378,0
2951,2951,C:\xvecs\test\1\F02_B2_UW74_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.5503368047683495,0
2952,2952,C:\xvecs\test\1\M07_B2_UW5_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-13.402488697422633,0
2953,2953,C:\xvecs\test\1\M07_B2_UW5_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,1.0456574231090379,1
2954,2954,C:\xvecs\test\1\M07_B2_UW5_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-11.533793298636848,0
2955,2955,C:\xvecs\test\1\M07_B2_UW5_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-13.648178483147106,0
2956,2956,C:\xvecs\test\3\F05_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-4.185511953139519,0
2957,2957,C:\xvecs\test\3\F05_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.522793526443655,0
2958,2958,C:\xvecs\test\3\F05_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-4.4855821476112325,0
2959,2959,C:\xvecs\test\3\F05_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.395541712322382,1
2960,2960,C:\xvecs\test\2\M05_B2_UW12_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-0.4891320256424567,0
2961,2961,C:\xvecs\test\2\M05_B2_UW12_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-0.7591224150777585,0
2962,2962,C:\xvecs\test\2\M05_B2_UW12_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,-0.10486794498672225,0
2963,2963,C:\xvecs\test\2\M05_B2_UW12_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-0.3680176191461584,0
2964,2964,C:\xvecs\test\1\M07_B2_UW9_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-21.92185282241236,0
2965,2965,C:\xvecs\test\1\M07_B2_UW9_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,-2.0833626370141474,0
2966,2966,C:\xvecs\test\1\M07_B2_UW9_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-17.42710114721215,0
2967,2967,C:\xvecs\test\1\M07_B2_UW9_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-20.756518862113865,0
2968,2968,C:\xvecs\test\2\F04_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-10.273735068817135,0
2969,2969,C:\xvecs\test\2\F04_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-12.62513232836794,0
2970,2970,C:\xvecs\test\2\F04_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,1.1849462809089104,1
2971,2971,C:\xvecs\test\2\F04_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-9.346354716263313,0
2972,2972,C:\xvecs\test\2\F04_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.446260815004905,0
2973,2973,C:\xvecs\test\2\F04_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.051250504891289,0
2974,2974,C:\xvecs\test\2\F04_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.376929618538229,1
2975,2975,C:\xvecs\test\2\F04_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.017930011179423,0
2976,2976,C:\xvecs\test\0\M04_B2_UW15_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,0.07950662548273613,1
2977,2977,C:\xvecs\test\0\M04_B2_UW15_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-17.689499779063652,0
2978,2978,C:\xvecs\test\0\M04_B2_UW15_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-12.71238526183621,0
2979,2979,C:\xvecs\test\0\M04_B2_UW15_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-15.627178256319539,0
2980,2980,C:\xvecs\test\0\F03_B2_UW62_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.69117427645101,1
2981,2981,C:\xvecs\test\0\F03_B2_UW62_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.024747250344959,0
2982,2982,C:\xvecs\test\0\F03_B2_UW62_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-4.743213594137185,0
2983,2983,C:\xvecs\test\0\F03_B2_UW62_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.730604640338928,0
2984,2984,C:\xvecs\test\3\M08_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-8.401037736561605,0
2985,2985,C:\xvecs\test\3\M08_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-9.014275536840927,0
2986,2986,C:\xvecs\test\3\M08_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-7.2062447072650215,0
2987,2987,C:\xvecs\test\3\M08_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.250186159114852,1
2988,2988,C:\xvecs\test\2\M05_B2_UW86_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-1.4626571857648774,0
2989,2989,C:\xvecs\test\2\M05_B2_UW86_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.6212436317445906,0
2990,2990,C:\xvecs\test\2\M05_B2_UW86_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,1.9415348854695704,1
2991,2991,C:\xvecs\test\2\M05_B2_UW86_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.963906456502965,0
2992,2992,C:\xvecs\test\1\F02_B2_UW79_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-0.9866001984347879,0
2993,2993,C:\xvecs\test\1\F02_B2_UW79_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,0.6060644606451948,1
2994,2994,C:\xvecs\test\1\F02_B2_UW79_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-0.5231345149732594,0
2995,2995,C:\xvecs\test\1\F02_B2_UW79_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-1.4585534191027634,0
2996,2996,C:\xvecs\test\3\F05_B2_UW93_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-8.991378243313022,0
2997,2997,C:\xvecs\test\3\F05_B2_UW93_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-9.292536470555817,0
2998,2998,C:\xvecs\test\3\F05_B2_UW93_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-8.246761056081787,0
2999,2999,C:\xvecs\test\3\F05_B2_UW93_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.1108213434739795,1
3000,3000,C:\xvecs\test\1\F02_B2_UW33_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.66281764630372,0
3001,3001,C:\xvecs\test\1\F02_B2_UW33_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.494688340112898,1
3002,3002,C:\xvecs\test\1\F02_B2_UW33_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-4.611384902613139,0
3003,3003,C:\xvecs\test\1\F02_B2_UW33_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.1056314403469845,0
3004,3004,C:\xvecs\test\3\M08_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-1.849017396224868,0
3005,3005,C:\xvecs\test\3\M08_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-0.31885658521674465,0
3006,3006,C:\xvecs\test\3\M08_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-0.84657516943129,0
3007,3007,C:\xvecs\test\3\M08_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,0.4423086227944637,1
3008,3008,C:\xvecs\test\1\M07_B2_UW71_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.2592914468879073,0
3009,3009,C:\xvecs\test\1\M07_B2_UW71_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.142566729373856,1
3010,3010,C:\xvecs\test\1\M07_B2_UW71_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.6875053462695497,0
3011,3011,C:\xvecs\test\1\M07_B2_UW71_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.283133066922762,0
3012,3012,C:\xvecs\test\1\F02_B2_UW61_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.583145553307352,0
3013,3013,C:\xvecs\test\1\F02_B2_UW61_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.225997921497447,1
3014,3014,C:\xvecs\test\1\F02_B2_UW61_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.678185887172603,0
3015,3015,C:\xvecs\test\1\F02_B2_UW61_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.7779254679427243,0
3016,3016,C:\xvecs\test\0\M04_B2_UW91_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.1562564758182976,1
3017,3017,C:\xvecs\test\0\M04_B2_UW91_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-5.547041993431222,0
3018,3018,C:\xvecs\test\0\M04_B2_UW91_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-1.7898929892554172,0
3019,3019,C:\xvecs\test\0\M04_B2_UW91_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.759150733567829,0
3020,3020,C:\xvecs\test\1\F02_B2_UW78_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.002563375627531,0
3021,3021,C:\xvecs\test\1\F02_B2_UW78_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.3722909837007577,1
3022,3022,C:\xvecs\test\1\F02_B2_UW78_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.350625744743834,0
3023,3023,C:\xvecs\test\1\F02_B2_UW78_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-8.204932530422742,0
3024,3024,C:\xvecs\test\1\F02_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-4.8742470096666,0
3025,3025,C:\xvecs\test\1\F02_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.417508442805527,1
3026,3026,C:\xvecs\test\1\F02_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-3.5059429480471938,0
3027,3027,C:\xvecs\test\1\F02_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.557585961258848,0
3028,3028,C:\xvecs\test\3\M08_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.565474681870668,0
3029,3029,C:\xvecs\test\3\M08_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.749930665707787,0
3030,3030,C:\xvecs\test\3\M08_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-8.057118340258263,0
3031,3031,C:\xvecs\test\3\M08_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.201547283957316,1
3032,3032,C:\xvecs\test\2\F04_B2_UW33_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.191440777320379,0
3033,3033,C:\xvecs\test\2\F04_B2_UW33_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.6638957308531683,0
3034,3034,C:\xvecs\test\2\F04_B2_UW33_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.036484385259243,1
3035,3035,C:\xvecs\test\2\F04_B2_UW33_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.109706657178748,0
3036,3036,C:\xvecs\test\1\F02_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.6988204759102956,0
3037,3037,C:\xvecs\test\1\F02_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.193144979940371,1
3038,3038,C:\xvecs\test\1\F02_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.3653071178962044,0
3039,3039,C:\xvecs\test\1\F02_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.9849242503962685,0
3040,3040,C:\xvecs\test\2\F04_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.3936000335465337,0
3041,3041,C:\xvecs\test\2\F04_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.8673569908216194,0
3042,3042,C:\xvecs\test\2\F04_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.3483803380404673,1
3043,3043,C:\xvecs\test\2\F04_B2_UW21_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.0060277854330444,0
3044,3044,C:\xvecs\test\0\F03_B2_UW3_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.362293719110493,1
3045,3045,C:\xvecs\test\0\F03_B2_UW3_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-9.775703021252987,0
3046,3046,C:\xvecs\test\0\F03_B2_UW3_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-8.096432662728862,0
3047,3047,C:\xvecs\test\0\F03_B2_UW3_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-9.446418467518757,0
3048,3048,C:\xvecs\test\0\F03_B2_UW55_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.293736169321825,1
3049,3049,C:\xvecs\test\0\F03_B2_UW55_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.5620365168799815,0
3050,3050,C:\xvecs\test\0\F03_B2_UW55_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.2587028009024586,0
3051,3051,C:\xvecs\test\0\F03_B2_UW55_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.0591824096504254,0
3052,3052,C:\xvecs\test\3\F05_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-6.34297622794789,0
3053,3053,C:\xvecs\test\3\F05_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-6.219203710910065,0
3054,3054,C:\xvecs\test\3\F05_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-4.069091960298321,0
3055,3055,C:\xvecs\test\3\F05_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.4707587794567303,1
3056,3056,C:\xvecs\test\3\M08_B2_UW57_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-6.166370406770797,0
3057,3057,C:\xvecs\test\3\M08_B2_UW57_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.372985558699861,0
3058,3058,C:\xvecs\test\3\M08_B2_UW57_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.014177508381682,0
3059,3059,C:\xvecs\test\3\M08_B2_UW57_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.479104652670939,1
3060,3060,C:\xvecs\test\1\M07_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.814189344041679,0
3061,3061,C:\xvecs\test\1\M07_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.4095170260137735,1
3062,3062,C:\xvecs\test\1\M07_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.656645858787051,0
3063,3063,C:\xvecs\test\1\M07_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-7.6270583172259965,0
3064,3064,C:\xvecs\test\2\F04_B2_UW21_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.2876735962542014,0
3065,3065,C:\xvecs\test\2\F04_B2_UW21_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.925295287510753,0
3066,3066,C:\xvecs\test\2\F04_B2_UW21_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.3103232495314803,1
3067,3067,C:\xvecs\test\2\F04_B2_UW21_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.7518221789495954,0
3068,3068,C:\xvecs\test\2\M05_B2_UW82_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-0.7966811463646675,0
3069,3069,C:\xvecs\test\2\M05_B2_UW82_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-2.4783511301777885,0
3070,3070,C:\xvecs\test\2\M05_B2_UW82_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,1.5158331074616918,1
3071,3071,C:\xvecs\test\2\M05_B2_UW82_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.143750205655703,0
3072,3072,C:\xvecs\test\0\F03_B2_UW50_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.6569173497416863,1
3073,3073,C:\xvecs\test\0\F03_B2_UW50_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-6.597626638948398,0
3074,3074,C:\xvecs\test\0\F03_B2_UW50_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-4.343620934591232,0
3075,3075,C:\xvecs\test\0\F03_B2_UW50_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.827822912080293,0
3076,3076,C:\xvecs\test\3\M08_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-8.33083962323984,0
3077,3077,C:\xvecs\test\3\M08_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-9.314614764276236,0
3078,3078,C:\xvecs\test\3\M08_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.678124357834037,0
3079,3079,C:\xvecs\test\3\M08_B2_UW38_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.2433211417967485,1
3080,3080,C:\xvecs\test\3\F05_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.866209588216684,0
3081,3081,C:\xvecs\test\3\F05_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-8.1504993780433,0
3082,3082,C:\xvecs\test\3\F05_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-7.039985954342061,0
3083,3083,C:\xvecs\test\3\F05_B2_UW96_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.3322061975560864,1
3084,3084,C:\xvecs\test\3\M08_B2_UW14_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.6253061129056654,0
3085,3085,C:\xvecs\test\3\M08_B2_UW14_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.3010402541742785,0
3086,3086,C:\xvecs\test\3\M08_B2_UW14_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-3.1045118954386712,0
3087,3087,C:\xvecs\test\3\M08_B2_UW14_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.2221717361506386,1
3088,3088,C:\xvecs\test\2\F04_B2_UW35_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.9016791588658766,0
3089,3089,C:\xvecs\test\2\F04_B2_UW35_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.512117928149598,0
3090,3090,C:\xvecs\test\2\F04_B2_UW35_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.3202308247979797,1
3091,3091,C:\xvecs\test\2\F04_B2_UW35_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.5586678492677937,0
3092,3092,C:\xvecs\test\3\F05_B2_UW20_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-8.628702766209116,0
3093,3093,C:\xvecs\test\3\F05_B2_UW20_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-8.534113181682855,0
3094,3094,C:\xvecs\test\3\F05_B2_UW20_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-8.133251125000886,0
3095,3095,C:\xvecs\test\3\F05_B2_UW20_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.163619932542323,1
3096,3096,C:\xvecs\test\2\F04_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.9110013805601564,0
3097,3097,C:\xvecs\test\2\F04_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.19742319705629,0
3098,3098,C:\xvecs\test\2\F04_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.363943747205381,1
3099,3099,C:\xvecs\test\2\F04_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.001388758122319,0
3100,3100,C:\xvecs\test\3\F05_B2_UW30_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-6.815270042306523,0
3101,3101,C:\xvecs\test\3\F05_B2_UW30_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-6.873581047953719,0
3102,3102,C:\xvecs\test\3\F05_B2_UW30_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.185002705944779,0
3103,3103,C:\xvecs\test\3\F05_B2_UW30_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.452489229661696,1
3104,3104,C:\xvecs\test\1\F02_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.684221052102082,0
3105,3105,C:\xvecs\test\1\F02_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,-0.024718345769892736,0
3106,3106,C:\xvecs\test\1\F02_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,0.8239035673315325,1
3107,3107,C:\xvecs\test\1\F02_B2_UW71_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.958676975268329,0
